16880,124,96,0,0
17600,140,104,0,0
17640,139,104,0,0
17680,138,103,0,0
17720,136,102,0,0
17760,134,100,0,0
17800,132,98,0,0
17840,130,96,0,0
17880,125,94,0,0
18360,115,89,0,0
18400,115,88,0,0
18600,119,82,0,0
18640,119,83,0,0
18720,121,81,0,0
18760,120,81,0,0
18800,119,81,0,0
18840,118,81,0,0
18880,117,81,0,0
19000,113,78,0,0
19280,116,73,0,0
19320,115,72,0,0
19360,116,70,0,0
19442,117,70,0,0
19480,117,70,0,0
19520,117,70,0,0
19800,115,71,0,0
19840,116,73,0,0
19880,116,75,0,0
19920,116,76,0,0
19960,117,77,0,0
20680,118,68,0,0
20720,119,69,0,0
20760,120,69,0,0
20800,119,68,0,0
20840,118,68,0,0
20880,117,69,0,0
20920,117,70,0,0
20960,116,71,0,0
21000,117,72,0,0
21040,116,72,0,0
21080,116,72,0,0
21120,116,72,0,0
22720,119,79,0,0
22800,114,75,0,0
22840,114,76,0,0
22881,111,74,0,0
23040,104,71,0,0
23080,103,70,0,0
23120,104,71,0,0
23160,104,71,0,0
23200,104,71,0,0
23240,102,72,0,0
23280,101,72,0,0
23320,101,74,0,0
23360,102,76,0,0
23400,102,78,0,0
24040,104,97,0,0
24080,102,96,0,0
24120,101,97,0,0
24160,100,97,0,0
24200,101,98,0,0
24240,102,99,0,0
24280,103,100,0,0
24320,105,102,0,0
24360,107,104,0,0
24400,110,104,0,0
24440,112,105,0,0
24480,113,105,0,0
24520,113,105,0,0
24560,114,106,0,0
24840,114,111,0,0
24880,113,111,0,0
24921,114,112,0,0
24960,115,113,0,0
25000,115,114,0,0
25040,115,115,0,0
25080,116,116,0,0
25120,117,117,0,0
25160,118,118,0,0
25200,118,118,0,0
25240,118,118,0,0
25280,118,119,0,0
25640,116,125,0,0
25680,118,126,0,0
25720,120,126,0,0
25760,121,126,0,0
25800,120,125,0,0
25840,122,125,0,0
25880,123,124,0,0
25921,125,123,0,0
25960,129,123,0,0
26000,129,122,0,0
26040,129,121,0,0
26080,130,120,0,0
26120,131,119,0,0
26160,132,117,0,0
26200,134,116,0,0
26240,136,114,0,0
26280,137,111,0,0
26360,142,109,0,0
26401,142,108,0,0
26440,143,108,0,0
26480,144,107,0,0
26520,148,112,0,0
26560,144,108,0,0
26600,145,109,0,0
26640,145,111,0,0
26680,147,114,0,0
26720,150,116,0,0
26760,150,119,0,0
26800,151,123,0,0
26840,150,126,0,0
26880,151,128,0,0
26921,150,129,0,0
26960,149,131,0,0
27000,150,132,0,0
27040,149,133,0,0
27080,147,135,0,0
27120,146,138,0,0
27160,145,140,0,0
27200,142,140,0,0
27240,141,140,0,0
27280,140,140,0,0
27320,142,140,0,0
27360,141,140,0,0
27400,142,140,0,0
27440,141,140,0,0
27480,142,141,0,0
27520,143,142,0,0
27560,145,142,0,0
27600,146,142,0,0
27640,145,141,0,0
27680,146,142,0,0
27720,147,141,0,0
27760,149,141,0,0
27800,148,141,0,0
27840,148,140,0,0
27880,148,139,0,0
27920,151,137,0,0
27960,150,138,0,0
28000,150,138,0,0
28040,152,139,0,0
28080,155,139,0,0
28120,152,140,0,0
28160,154,141,0,0
28280,155,143,0,0
28360,155,143,0,0
28401,155,142,0,0
28440,155,142,0,0
28480,157,142,0,0
28520,155,141,0,0
28560,157,141,0,0
28600,155,140,0,0
28640,157,139,0,0
28680,156,138,0,0
28720,158,137,0,0
28760,157,135,0,0
28800,158,132,0,0
28840,160,129,0,0
28880,161,124,0,0
28921,161,124,0,0
28960,161,122,0,0
29000,161,120,0,0
29040,160,118,0,0
29080,160,117,0,0
29120,159,115,0,0
29160,158,114,0,0
29200,157,112,0,0
29240,158,112,0,0
29280,155,110,0,0
29320,154,110,0,0
29360,153,110,0,0
29401,151,108,0,0
29440,151,108,0,0
29480,151,107,0,0
29520,149,105,0,0
29560,148,104,0,0
29600,147,103,0,0
29640,148,102,0,0
29680,146,101,0,0
29720,145,100,0,0
29760,144,98,0,0
29800,142,97,0,0
29840,142,95,0,0
29880,139,94,0,0
29920,138,93,0,0
29960,137,93,0,0
30000,134,91,0,0
30040,132,91,0,0
30320,124,86,0,0
30360,123,85,0,0
30400,125,86,0,0
30440,123,86,0,0
30480,122,84,0,0
30840,132,74,0,0
30880,134,74,0,0
30920,134,74,0,0
30960,133,72,0,0
31000,133,71,0,0
31040,134,71,0,0
31080,134,71,0,0
31120,135,70,0,0
31160,135,69,0,0
31200,133,66,0,0
31240,134,65,0,0
31280,135,64,0,0
31320,134,62,0,0
31360,134,61,0,0
31401,134,60,0,0
31440,135,59,0,0
31480,135,59,0,0
31520,135,59,0,0
31560,134,58,0,0
31600,134,58,0,0
31640,134,58,0,0
31680,134,59,0,0
31720,135,60,0,0
31760,135,60,0,0
31800,136,61,0,0
31840,137,61,0,0
31880,139,61,0,0
31920,142,62,0,0
31960,143,62,0,0
32000,146,63,0,0
32040,145,63,0,0
32080,150,65,0,0
32120,151,66,0,0
32160,148,67,0,0
32200,147,69,0,0
32240,146,70,0,0
32280,146,71,0,0
32640,144,71,0,0
32760,145,70,0,0
32800,146,69,0,0
33760,147,69,0,0
33800,149,70,0,0
33840,151,70,0,0
33881,150,70,0,0
33920,153,71,0,0
33960,153,72,0,0
34000,152,72,0,0
34040,152,72,0,0
36080,151,68,0,0
36120,151,68,0,0
36160,152,69,0,0
36200,154,70,0,0
36240,156,72,0,0
36280,155,73,0,0
36320,155,75,0,0
36360,156,76,0,0
36400,152,77,0,0
36440,152,76,0,0
38320,153,72,0,0
38360,154,73,0,0
38400,156,75,0,0
38440,158,77,0,0
38480,162,80,0,0
38520,163,81,0,0
38560,164,82,0,0
38600,167,83,0,0
38640,168,84,0,0
38680,170,84,0,0
38720,168,85,0,0
38760,168,86,0,0
38800,170,86,0,0
38841,170,87,0,0
38880,168,88,0,0
38920,170,89,0,0
38960,167,89,0,0
39000,167,90,0,0
39040,168,90,0,0
39080,168,91,0,0
39120,167,91,0,0
39160,167,92,0,0
39200,167,92,0,0
39240,169,92,0,0
39280,166,93,0,0
39320,165,94,0,0
39361,163,95,0,0
39400,162,95,0,0
39440,160,95,0,0
39480,158,95,0,0
39520,159,95,0,0
39560,157,94,0,0
39600,158,95,0,0
39640,160,97,0,0
39680,161,98,0,0
39720,161,99,0,0
39760,162,101,0,0
39800,163,102,0,0
39840,162,104,0,0
39881,162,104,0,0
39920,162,104,0,0
39960,160,104,0,0
40000,161,104,0,0
40040,158,104,0,0
40080,160,103,0,0
40120,158,103,0,0
40160,160,103,0,0
40280,162,102,0,0
40320,162,100,0,0
40361,163,99,0,0
40400,164,99,0,0
40440,162,101,0,0
40480,161,102,0,0
40520,160,104,0,0
40560,158,105,0,0
40600,158,106,0,0
40640,157,107,0,0
40680,158,108,0,0
40720,156,109,0,0
40760,156,109,0,0
40800,155,109,0,0
40841,155,110,0,0
40880,156,110,0,0
40920,156,110,0,0
40960,154,110,0,0
41000,153,110,0,0
41040,153,110,0,0
41080,151,110,0,0
41120,151,110,0,0
41160,149,110,0,0
41200,148,110,0,0
41240,147,111,0,0
41280,146,111,0,0
41320,146,113,0,0
41360,145,114,0,0
41400,146,114,0,0
41440,144,113,0,0
41480,144,112,0,0
41600,140,108,0,0
41640,137,107,0,0
41680,138,105,0,0
41960,135,106,0,0
42000,135,106,0,0
42040,134,107,0,0
42080,133,109,0,0
42120,134,110,0,0
42160,134,112,0,0
42200,133,114,0,0
42240,133,115,0,0
42280,132,115,0,0
42320,132,117,0,0
42361,131,118,0,0
42400,131,118,0,0
42440,131,121,0,0
42480,130,121,0,0
42520,130,122,0,0
42560,129,123,0,0
42600,126,125,0,0
42640,125,125,0,0
42680,124,126,0,0
42720,125,126,0,0
42760,124,127,0,0
42800,123,128,0,0
42841,123,129,0,0
42880,123,131,0,0
42920,122,131,0,0
42960,123,133,0,0
43000,123,133,0,0
43040,122,134,0,0
43080,124,135,0,0
43120,125,137,0,0
43160,124,138,0,0
43200,126,139,0,0
43240,127,140,0,0
43280,127,140,0,0
43361,124,141,0,0
43400,124,141,0,0
43440,122,141,0,0
43480,122,142,0,0
43520,122,142,0,0
43560,120,142,0,0
43600,120,142,0,0
43640,118,142,0,0
43680,117,141,0,0
43720,118,140,0,0
43760,116,140,0,0
43800,117,140,0,0
43840,117,140,0,0
43880,116,140,0,0
43920,118,141,0,0
43960,119,141,0,0
44000,117,142,0,0
44040,118,142,0,0
44080,119,142,0,0
44120,119,142,0,0
44160,120,143,0,0
44200,121,143,0,0
44240,124,144,0,0
44280,125,144,0,0
44320,128,143,0,0
44360,130,142,0,0
44400,131,141,0,0
44440,131,142,0,0
44480,129,142,0,0
44520,128,142,0,0
44560,123,143,0,0
44600,123,145,0,0
44640,120,145,0,0
44680,121,147,0,0
44720,121,148,0,0
44760,123,149,0,0
44800,126,149,0,0
44840,125,149,0,0
44880,128,149,0,0
44920,127,149,0,0
44960,129,149,0,0
45000,129,149,0,0
45040,130,150,0,0
45080,129,149,0,0
45120,130,149,0,0
45160,130,147,0,0
45200,130,147,0,0
45240,130,146,0,0
45841,126,149,0,0
45880,125,149,0,0
45920,121,150,0,0
45960,118,150,0,0
46000,118,150,0,0
46040,113,150,0,0
46080,113,150,0,0
46120,109,151,0,0
46160,109,151,0,0
46200,110,152,0,0
46240,109,152,0,0
46280,108,153,0,0
46320,107,154,0,0
46360,105,154,0,0
46400,104,154,0,0
46440,102,153,0,0
46480,102,152,0,0
46560,99,149,0,0
46600,98,148,0,0
46640,98,146,0,0
46680,99,146,0,0
46720,101,145,0,0
46760,101,144,0,0
46800,103,143,0,0
46840,103,142,0,0
48400,101,143,0,0
48440,101,142,0,0
48480,100,142,0,0
48520,101,142,0,0
48560,99,142,0,0
48640,99,141,0,0
48680,98,140,0,0
48720,97,139,0,0
48760,96,138,0,0
48800,93,137,0,0
48841,92,137,0,0
48880,91,136,0,0
48920,89,136,0,0
48960,89,137,0,0
49000,88,137,0,0
49040,87,136,0,0
49080,86,135,0,0
49120,83,134,0,0
49160,84,133,0,0
49200,82,132,0,0
49240,81,132,0,0
49280,82,132,0,0
49320,82,132,0,0
49360,80,132,0,0
49400,81,132,0,0
49440,81,132,0,0
49480,81,132,0,0
49520,80,131,0,0
49600,78,126,0,0
49680,75,118,0,0
49720,76,119,0,0
49801,81,121,0,0
49840,82,122,0,0
49880,83,122,0,0
49920,81,122,0,0
50001,81,117,0,0
50040,82,120,0,0
50080,81,120,0,0
50200,79,117,0,0
50240,79,117,0,0
50280,78,116,0,0
50320,76,118,0,0
52360,73,118,0,0
52480,73,114,0,0
52520,73,112,0,0
52560,75,111,0,0
52600,75,110,0,0
52640,75,110,0,0
52680,74,111,0,0
52720,75,114,0,0
52760,73,115,0,0
52800,73,116,0,0
52840,74,113,0,0
53880,85,121,0,0
53920,84,120,0,0
53960,84,119,0,0
54000,88,117,0,0
54040,89,118,0,0
54080,89,118,0,0
54120,89,118,0,0
54160,91,117,0,0
54200,93,115,0,0
54240,94,109,0,0
54280,95,108,0,0
54321,94,104,0,0
54360,92,103,0,0
54440,92,101,0,0
54480,93,101,0,0
54520,94,98,0,0
54560,96,102,0,0
54600,94,102,0,0
54640,96,101,0,0
54720,94,99,0,0
54760,96,99,0,0
54840,93,98,0,0
54880,93,96,0,0
55040,95,95,0,0
55080,96,95,0,0
55120,96,95,0,0
55160,96,95,0,0
55200,94,93,0,0
55240,94,92,0,0
55280,94,91,0,0
55320,94,89,0,0
55360,95,88,0,0
55400,95,86,0,0
55440,95,83,0,0
55480,95,81,0,0
55520,96,81,0,0
55680,100,79,0,0
55720,101,77,0,0
55760,102,77,0,0
55800,102,76,0,0
55840,102,75,0,0
55880,102,74,0,0
55920,103,74,0,0
55960,103,72,0,0
56000,105,71,0,0
56040,108,72,0,0
56080,109,71,0,0
56120,112,72,0,0
56160,113,73,0,0
56200,117,75,0,0
56240,119,75,0,0
56280,119,74,0,0
56320,121,74,0,0
56360,122,74,0,0
56400,123,73,0,0
56440,123,73,0,0
56480,124,72,0,0
56520,125,73,0,0
56560,128,75,0,0
56600,128,76,0,0
56640,128,77,0,0
56920,130,84,0,0
56960,127,85,0,0
57000,127,86,0,0
57040,129,86,0,0
57080,128,86,0,0
57120,129,86,0,0
57160,128,86,0,0
57200,131,86,0,0
57240,133,85,0,0
57281,132,85,0,0
57320,133,84,0,0
57360,136,84,0,0
57400,136,83,0,0
57440,139,84,0,0
57480,139,84,0,0
57520,140,84,0,0
57560,140,84,0,0
57600,140,85,0,0
57640,140,86,0,0
57680,141,86,0,0
57720,138,86,0,0
57760,138,86,0,0
57801,137,84,0,0
57840,137,83,0,0
57880,138,81,0,0
57920,137,79,0,0
57960,138,78,0,0
58000,139,76,0,0
58040,139,75,0,0
58080,141,74,0,0
58120,141,72,0,0
58160,141,71,0,0
58200,143,70,0,0
58240,143,69,0,0
58281,140,69,0,0
58320,142,69,0,0
58360,144,69,0,0
58400,141,68,0,0
58440,142,67,0,0
58480,142,67,0,0
58520,143,66,0,0
58560,143,67,0,0
60000,149,73,0,0
60040,153,75,0,0
60080,156,76,0,0
60160,161,77,0,0
60200,163,78,0,0
60240,162,79,0,0
60281,163,80,0,0
60320,162,82,0,0
60360,162,83,0,0
60400,161,84,0,0
60440,161,86,0,0
60480,161,87,0,0
60520,159,88,0,0
60560,158,89,0,0
60600,156,90,0,0
60640,153,91,0,0
60680,153,92,0,0
60720,154,92,0,0
60760,154,92,0,0
60800,155,93,0,0
60840,155,94,0,0
60880,154,95,0,0
60920,155,97,0,0
60960,154,99,0,0
61000,153,100,0,0
61040,152,101,0,0
61080,152,103,0,0
61120,152,104,0,0
61160,153,104,0,0
61200,153,105,0,0
61240,155,106,0,0
61281,153,107,0,0
61320,153,109,0,0
61360,154,110,0,0
61400,153,111,0,0
61440,153,112,0,0
61480,153,114,0,0
61520,152,114,0,0
61560,151,116,0,0
61600,149,117,0,0
61640,147,118,0,0
61680,145,119,0,0
61720,143,120,0,0
61760,144,121,0,0
61800,142,122,0,0
61840,142,123,0,0
61880,141,125,0,0
61920,139,126,0,0
61960,139,128,0,0
62000,137,129,0,0
62040,137,131,0,0
62080,137,132,0,0
62120,136,133,0,0
62160,135,135,0,0
62200,133,135,0,0
62240,134,136,0,0
62280,132,137,0,0
62320,131,137,0,0
62360,130,137,0,0
62400,129,137,0,0
62440,128,137,0,0
62480,125,137,0,0
62520,125,137,0,0
62560,122,136,0,0
62600,122,136,0,0
62640,121,136,0,0
62680,120,135,0,0
62720,120,135,0,0
62761,119,135,0,0
62800,119,136,0,0
62840,119,136,0,0
62880,117,137,0,0
62920,118,138,0,0
62960,118,139,0,0
63000,117,140,0,0
63040,117,140,0,0
63080,117,141,0,0
63120,116,141,0,0
63160,115,141,0,0
63200,113,140,0,0
63240,112,140,0,0
63281,111,139,0,0
63320,110,139,0,0
63360,111,139,0,0
63400,109,139,0,0
63440,108,139,0,0
63480,108,140,0,0
63520,108,140,0,0
63560,107,140,0,0
63600,105,140,0,0
63640,105,140,0,0
63680,103,140,0,0
63720,103,140,0,0
63761,103,141,0,0
63800,102,142,0,0
63840,102,143,0,0
63880,102,145,0,0
63920,102,145,0,0
63960,102,146,0,0
64000,103,146,0,0
64040,101,146,0,0
64280,99,132,0,0
64320,99,132,0,0
64361,99,131,0,0
64400,101,131,0,0
64440,99,131,0,0
64480,98,131,0,0
64520,100,131,0,0
64561,98,131,0,0
64600,97,131,0,0
65080,99,126,0,0
65120,98,125,0,0
65160,99,124,0,0
65200,98,122,0,0
65240,98,120,0,0
65280,99,116,0,0
65320,98,113,0,0
65360,98,112,0,0
66160,130,93,0,0
66200,132,94,0,0
66240,135,94,0,0
66280,137,94,0,0
66320,137,94,0,0
66360,138,94,0,0
66400,138,94,0,0
66440,138,93,0,0
66480,139,93,0,0
66520,138,92,0,0
66560,140,91,0,0
66600,139,90,0,0
66761,137,84,0,0
66800,137,84,0,0
66840,137,83,0,0
66880,135,83,0,0
66920,133,82,0,0
66960,131,81,0,0
67000,130,81,0,0
67040,128,81,0,0
67080,126,80,0,0
67400,122,76,0,0
67440,124,77,0,0
67480,125,78,0,0
67520,125,77,0,0
67560,126,77,0,0
67600,124,76,0,0
67640,124,76,0,0
67680,122,76,0,0
67721,121,76,0,0
67760,120,76,0,0
67800,117,75,0,0
67840,117,76,0,0
67880,118,76,0,0
67920,117,76,0,0
67960,117,76,0,0
68000,115,76,0,0
68040,115,77,0,0
68080,113,77,0,0
68120,112,76,0,0
68320,116,73,0,0
68360,118,73,0,0
68400,120,72,0,0
68440,120,71,0,0
68480,122,70,0,0
68520,120,69,0,0
68560,121,70,0,0
68600,122,70,0,0
68640,126,70,0,0
68680,128,69,0,0
68720,129,69,0,0
68761,130,69,0,0
68880,136,73,0,0
68920,136,74,0,0
68960,140,77,0,0
69000,142,80,0,0
69040,142,81,0,0
69080,142,82,0,0
69120,144,84,0,0
69160,145,87,0,0
69200,145,89,0,0
69241,145,91,0,0
69280,145,92,0,0
69320,144,92,0,0
69360,145,93,0,0
69400,145,92,0,0
69440,144,91,0,0
69480,144,91,0,0
69520,145,91,0,0
69560,145,90,0,0
69600,144,89,0,0
69640,145,90,0,0
69680,145,92,0,0
69720,146,94,0,0
69760,144,95,0,0
69800,143,98,0,0
69840,141,99,0,0
69880,143,99,0,0
69920,142,99,0,0
69960,144,99,0,0
70000,145,98,0,0
70040,143,98,0,0
70080,145,97,0,0
70120,147,97,0,0
70160,147,97,0,0
70200,149,98,0,0
70241,148,99,0,0
70280,148,101,0,0
70320,147,102,0,0
70360,147,103,0,0
70400,147,103,0,0
70440,149,103,0,0
70480,150,103,0,0
70520,148,102,0,0
70560,149,101,0,0
70600,149,100,0,0
70640,148,100,0,0
70680,146,98,0,0
70720,147,96,0,0
70760,145,94,0,0
70800,144,93,0,0
70840,140,92,0,0
70880,139,93,0,0
70920,139,94,0,0
70960,141,94,0,0
71000,140,93,0,0
71040,141,92,0,0
71080,144,91,0,0
71120,148,88,0,0
71160,148,88,0,0
71200,151,89,0,0
71240,152,92,0,0
71280,153,95,0,0
71320,153,98,0,0
71360,153,101,0,0
71400,152,103,0,0
71520,145,112,0,0
71560,143,113,0,0
71600,142,114,0,0
71640,141,115,0,0
71680,139,115,0,0
71720,139,116,0,0
71760,140,116,0,0
71800,139,117,0,0
71840,136,117,0,0
71880,134,117,0,0
71920,133,117,0,0
71960,134,118,0,0
72000,134,118,0,0
72120,129,118,0,0
72160,127,119,0,0
72200,127,119,0,0
72241,124,119,0,0
72280,124,120,0,0
72320,124,121,0,0
72360,124,121,0,0
72440,123,123,0,0
72480,122,124,0,0
72520,123,125,0,0
72760,112,123,0,0
72960,106,118,0,0
73000,107,118,0,0
73040,106,117,0,0
73080,107,117,0,0
73120,104,116,0,0
73160,103,116,0,0
73200,102,117,0,0
73240,102,118,0,0
73280,101,119,0,0
73320,99,120,0,0
73880,92,112,0,0
73920,92,112,0,0
73960,93,112,0,0
74000,93,113,0,0
74040,93,114,0,0
74080,93,115,0,0
74120,93,117,0,0
74160,94,119,0,0
74200,94,121,0,0
74241,94,121,0,0
74280,94,122,0,0
74320,94,122,0,0
74360,94,122,0,0
74480,93,122,0,0
74560,95,123,0,0
74600,95,123,0,0
74880,101,119,0,0
74960,100,117,0,0
75000,98,116,0,0
75080,97,113,0,0
75120,96,112,0,0
75160,96,111,0,0
75240,99,112,0,0
75280,98,112,0,0
75360,98,115,0,0
75480,97,116,0,0
75520,96,116,0,0
75560,96,117,0,0
76040,102,114,0,0
76080,104,118,0,0
76120,104,118,0,0
76160,104,121,0,0
76200,106,125,0,0
76240,108,128,0,0
76280,109,131,0,0
76320,111,133,0,0
76360,112,134,0,0
76400,113,135,0,0
76440,115,136,0,0
76480,116,138,0,0
76520,116,139,0,0
76560,118,140,0,0
76600,118,140,0,0
76640,120,141,0,0
76680,120,142,0,0
76721,121,142,0,0
76760,125,142,0,0
76800,125,140,0,0
76840,128,139,0,0
76880,128,138,0,0
76920,128,137,0,0
77040,135,133,0,0
77080,135,132,0,0
77160,139,123,0,0
77200,138,124,0,0
77240,139,121,0,0
77280,137,119,0,0
77320,139,117,0,0
77360,139,116,0,0
77400,140,114,0,0
77440,141,112,0,0
77480,141,110,0,0
77520,142,109,0,0
77560,142,106,0,0
77600,143,104,0,0
77640,145,103,0,0
77680,144,101,0,0
77721,145,100,0,0
77760,145,98,0,0
77800,147,98,0,0
77840,146,97,0,0
